"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","TAXENV","TOT","PC_GDP","A","2008",2.06,
"FRA","TAXENV","TOT","PC_GDP","A","2009",2.1,
"FRA","TAXENV","TOT","PC_GDP","A","2010",2.12,
"FRA","TAXENV","TOT","PC_GDP","A","2011",2.15,
"FRA","TAXENV","TOT","PC_GDP","A","2012",2.17,
"FRA","TAXENV","TOT","PC_GDP","A","2013",2.25,
"FRA","TAXENV","TOT","PC_GDP","A","2014",2.21,
"FRA","TAXENV","TOT","PC_GDP","A","2015",2.33,
"FRA","TAXENV","TOT","PC_GDP","A","2016",2.38,
"FRA","TAXENV","TOT","PC_GDP","A","2017",2.42,
"FRA","TAXENV","TOT","PC_GDP","A","2018",2.47,
"FRA","TAXENV","TOT","PC_GDP","A","2019",2.38,
"FRA","TAXENV","TOT","PC_GDP","A","2020",2.28,
"FRA","TAXENV","TOT","PC_GDP","A","2021",2.28,
"DEU","TAXENV","ENRG","PC_GDP","A","1994",1.97,
"DEU","TAXENV","ENRG","PC_GDP","A","1995",1.94,
"DEU","TAXENV","ENRG","PC_GDP","A","1996",1.84,
"DEU","TAXENV","ENRG","PC_GDP","A","1997",1.75,
"DEU","TAXENV","ENRG","PC_GDP","A","1998",1.72,
"DEU","TAXENV","ENRG","PC_GDP","A","1999",1.89,
"DEU","TAXENV","ENRG","PC_GDP","A","2000",1.98,
"DEU","TAXENV","ENRG","PC_GDP","A","2001",2.1,
"DEU","TAXENV","ENRG","PC_GDP","A","2002",2.13,
"DEU","TAXENV","ENRG","PC_GDP","A","2003",2.28,
"DEU","TAXENV","ENRG","PC_GDP","A","2004",2.15,
"DEU","TAXENV","ENRG","PC_GDP","A","2005",2.05,
"DEU","TAXENV","ENRG","PC_GDP","A","2006",1.98,
"DEU","TAXENV","ENRG","PC_GDP","A","2007",1.83,
"DEU","TAXENV","ENRG","PC_GDP","A","2008",1.81,
"DEU","TAXENV","ENRG","PC_GDP","A","2009",1.93,
"DEU","TAXENV","ENRG","PC_GDP","A","2010",1.81,
"DEU","TAXENV","ENRG","PC_GDP","A","2011",1.83,
"DEU","TAXENV","ENRG","PC_GDP","A","2012",1.78,
"DEU","TAXENV","ENRG","PC_GDP","A","2013",1.73,
"DEU","TAXENV","ENRG","PC_GDP","A","2014",1.67,
"DEU","TAXENV","ENRG","PC_GDP","A","2015",1.59,
"DEU","TAXENV","ENRG","PC_GDP","A","2016",1.54,
"DEU","TAXENV","ENRG","PC_GDP","A","2017",1.31,
"DEU","TAXENV","ENRG","PC_GDP","A","2018",1.47,
"DEU","TAXENV","ENRG","PC_GDP","A","2019",1.46,
"DEU","TAXENV","ENRG","PC_GDP","A","2020",1.4,
"DEU","TAXENV","ENRG","PC_GDP","A","2021",1.32,
"DEU","TAXENV","TOT","PC_GDP","A","1994",2.39,
"DEU","TAXENV","TOT","PC_GDP","A","1995",2.34,
"DEU","TAXENV","TOT","PC_GDP","A","1996",2.23,
"DEU","TAXENV","TOT","PC_GDP","A","1997",2.14,
"DEU","TAXENV","TOT","PC_GDP","A","1998",2.12,
"DEU","TAXENV","TOT","PC_GDP","A","1999",2.25,
"DEU","TAXENV","TOT","PC_GDP","A","2000",2.33,
"DEU","TAXENV","TOT","PC_GDP","A","2001",2.5,
"DEU","TAXENV","TOT","PC_GDP","A","2002",2.5,
"DEU","TAXENV","TOT","PC_GDP","A","2003",2.63,
"DEU","TAXENV","TOT","PC_GDP","A","2004",2.51,
"DEU","TAXENV","TOT","PC_GDP","A","2005",2.44,
"DEU","TAXENV","TOT","PC_GDP","A","2006",2.37,
"DEU","TAXENV","TOT","PC_GDP","A","2007",2.19,
"DEU","TAXENV","TOT","PC_GDP","A","2008",2.17,
"DEU","TAXENV","TOT","PC_GDP","A","2009",2.27,
"DEU","TAXENV","TOT","PC_GDP","A","2010",2.16,
"DEU","TAXENV","TOT","PC_GDP","A","2011",2.18,
"DEU","TAXENV","TOT","PC_GDP","A","2012",2.12,
"DEU","TAXENV","TOT","PC_GDP","A","2013",2.06,
"DEU","TAXENV","TOT","PC_GDP","A","2014",1.99,
"DEU","TAXENV","TOT","PC_GDP","A","2015",1.92,
"DEU","TAXENV","TOT","PC_GDP","A","2016",1.86,
"DEU","TAXENV","TOT","PC_GDP","A","2017",1.62,
"DEU","TAXENV","TOT","PC_GDP","A","2018",1.78,
"DEU","TAXENV","TOT","PC_GDP","A","2019",1.76,
"DEU","TAXENV","TOT","PC_GDP","A","2020",1.69,
"DEU","TAXENV","TOT","PC_GDP","A","2021",1.6,
"GRC","TAXENV","ENRG","PC_GDP","A","1994",2.56,
"GRC","TAXENV","ENRG","PC_GDP","A","1995",2.35,
"GRC","TAXENV","ENRG","PC_GDP","A","1996",2.34,
"GRC","TAXENV","ENRG","PC_GDP","A","1997",2.14,
"GRC","TAXENV","ENRG","PC_GDP","A","1998",1.9,
"GRC","TAXENV","ENRG","PC_GDP","A","1999",1.66,
"GRC","TAXENV","ENRG","PC_GDP","A","2000",1.43,
"GRC","TAXENV","ENRG","PC_GDP","A","2001",1.41,
"GRC","TAXENV","ENRG","PC_GDP","A","2002",1.37,
"GRC","TAXENV","ENRG","PC_GDP","A","2003",1.33,
"GRC","TAXENV","ENRG","PC_GDP","A","2004",1.25,
"GRC","TAXENV","ENRG","PC_GDP","A","2005",1.26,
"GRC","TAXENV","ENRG","PC_GDP","A","2006",1.15,
"GRC","TAXENV","ENRG","PC_GDP","A","2007",1.19,
"GRC","TAXENV","ENRG","PC_GDP","A","2008",1.12,
"GRC","TAXENV","ENRG","PC_GDP","A","2009",1.32,
"GRC","TAXENV","ENRG","PC_GDP","A","2010",1.99,
"GRC","TAXENV","ENRG","PC_GDP","A","2011",2.26,
"GRC","TAXENV","ENRG","PC_GDP","A","2012",2.63,
"GRC","TAXENV","ENRG","PC_GDP","A","2013",2.95,
"GRC","TAXENV","ENRG","PC_GDP","A","2014",3,
"GRC","TAXENV","ENRG","PC_GDP","A","2015",3.05,
"GRC","TAXENV","ENRG","PC_GDP","A","2016",3.02,
"GRC","TAXENV","ENRG","PC_GDP","A","2017",3.22,
"GRC","TAXENV","ENRG","PC_GDP","A","2018",2.98,
"GRC","TAXENV","ENRG","PC_GDP","A","2019",3.04,
"GRC","TAXENV","ENRG","PC_GDP","A","2020",2.92,
"GRC","TAXENV","ENRG","PC_GDP","A","2021",2.75,
"GRC","TAXENV","TOT","PC_GDP","A","1994",2.56,
"GRC","TAXENV","TOT","PC_GDP","A","1995",3.15,
"GRC","TAXENV","TOT","PC_GDP","A","1996",3.19,
"GRC","TAXENV","TOT","PC_GDP","A","1997",2.96,
"GRC","TAXENV","TOT","PC_GDP","A","1998",2.82,
"GRC","TAXENV","TOT","PC_GDP","A","1999",2.57,
"GRC","TAXENV","TOT","PC_GDP","A","2000",2.13,
"GRC","TAXENV","TOT","PC_GDP","A","2001",2.28,
"GRC","TAXENV","TOT","PC_GDP","A","2002",2.25,
"GRC","TAXENV","TOT","PC_GDP","A","2003",2.14,
"GRC","TAXENV","TOT","PC_GDP","A","2004",2.11,
"GRC","TAXENV","TOT","PC_GDP","A","2005",2.1,
"GRC","TAXENV","TOT","PC_GDP","A","2006",1.95,
"GRC","TAXENV","TOT","PC_GDP","A","2007",2,
"GRC","TAXENV","TOT","PC_GDP","A","2008",1.89,
"GRC","TAXENV","TOT","PC_GDP","A","2009",2.06,
"GRC","TAXENV","TOT","PC_GDP","A","2010",2.66,
"GRC","TAXENV","TOT","PC_GDP","A","2011",2.95,
"GRC","TAXENV","TOT","PC_GDP","A","2012",3.31,
"GRC","TAXENV","TOT","PC_GDP","A","2013",3.65,
"GRC","TAXENV","TOT","PC_GDP","A","2014",3.73,
"GRC","TAXENV","TOT","PC_GDP","A","2015",3.81,
"GRC","TAXENV","TOT","PC_GDP","A","2016",3.81,
"GRC","TAXENV","TOT","PC_GDP","A","2017",4.01,
"GRC","TAXENV","TOT","PC_GDP","A","2018",3.78,
"GRC","TAXENV","TOT","PC_GDP","A","2019",3.84,
"GRC","TAXENV","TOT","PC_GDP","A","2020",3.76,
"HUN","TAXENV","ENRG","PC_GDP","A","1994",2.64,
"HUN","TAXENV","ENRG","PC_GDP","A","1995",2.57,
"HUN","TAXENV","ENRG","PC_GDP","A","1996",2.45,
"HUN","TAXENV","ENRG","PC_GDP","A","1997",2.53,
"HUN","TAXENV","ENRG","PC_GDP","A","1998",2.95,
"HUN","TAXENV","ENRG","PC_GDP","A","1999",2.86,
"HUN","TAXENV","ENRG","PC_GDP","A","2000",2.58,
"HUN","TAXENV","ENRG","PC_GDP","A","2001",2.37,
"HUN","TAXENV","ENRG","PC_GDP","A","2002",2.3,
"HUN","TAXENV","ENRG","PC_GDP","A","2003",2.26,
"HUN","TAXENV","ENRG","PC_GDP","A","2004",2.16,
"HUN","TAXENV","ENRG","PC_GDP","A","2005",2.06,
"HUN","TAXENV","ENRG","PC_GDP","A","2006",2.14,
"HUN","TAXENV","ENRG","PC_GDP","A","2007",2.06,
"HUN","TAXENV","ENRG","PC_GDP","A","2008",2.17,
"HUN","TAXENV","ENRG","PC_GDP","A","2009",2.17,
"HUN","TAXENV","ENRG","PC_GDP","A","2010",2.21,
"HUN","TAXENV","ENRG","PC_GDP","A","2011",2.11,
"HUN","TAXENV","ENRG","PC_GDP","A","2012",2.15,
"HUN","TAXENV","ENRG","PC_GDP","A","2013",2.06,
"HUN","TAXENV","ENRG","PC_GDP","A","2014",1.73,
"HUN","TAXENV","ENRG","PC_GDP","A","2015",2.08,
"HUN","TAXENV","ENRG","PC_GDP","A","2016",2.16,
"HUN","TAXENV","ENRG","PC_GDP","A","2017",2.05,
"HUN","TAXENV","ENRG","PC_GDP","A","2018",1.97,
"HUN","TAXENV","ENRG","PC_GDP","A","2019",1.88,
"HUN","TAXENV","ENRG","PC_GDP","A","2020",1.9,
"HUN","TAXENV","ENRG","PC_GDP","A","2021",1.75,
"HUN","TAXENV","TOT","PC_GDP","A","1994",2.85,
"HUN","TAXENV","TOT","PC_GDP","A","1995",2.83,
"HUN","TAXENV","TOT","PC_GDP","A","1996",2.85,
"HUN","TAXENV","TOT","PC_GDP","A","1997",2.89,
"HUN","TAXENV","TOT","PC_GDP","A","1998",3.35,
"HUN","TAXENV","TOT","PC_GDP","A","1999",3.17,
"HUN","TAXENV","TOT","PC_GDP","A","2000",2.89,
"HUN","TAXENV","TOT","PC_GDP","A","2001",2.68,
"HUN","TAXENV","TOT","PC_GDP","A","2002",2.61,
"HUN","TAXENV","TOT","PC_GDP","A","2003",2.64,
"HUN","TAXENV","TOT","PC_GDP","A","2004",2.91,
"HUN","TAXENV","TOT","PC_GDP","A","2005",2.8,
"HUN","TAXENV","TOT","PC_GDP","A","2006",2.95,
"HUN","TAXENV","TOT","PC_GDP","A","2007",2.9,
"HUN","TAXENV","TOT","PC_GDP","A","2008",2.99,
"HUN","TAXENV","TOT","PC_GDP","A","2009",2.89,
"HUN","TAXENV","TOT","PC_GDP","A","2010",2.86,
"HUN","TAXENV","TOT","PC_GDP","A","2011",2.75,
"HUN","TAXENV","TOT","PC_GDP","A","2012",2.86,
"HUN","TAXENV","TOT","PC_GDP","A","2013",2.72,
"HUN","TAXENV","TOT","PC_GDP","A","2014",2.37,
"HUN","TAXENV","TOT","PC_GDP","A","2015",2.73,
"HUN","TAXENV","TOT","PC_GDP","A","2016",2.8,
"HUN","TAXENV","TOT","PC_GDP","A","2017",2.69,
"HUN","TAXENV","TOT","PC_GDP","A","2018",2.56,
"HUN","TAXENV","TOT","PC_GDP","A","2019",2.46,
"HUN","TAXENV","TOT","PC_GDP","A","2020",2.44,
"HUN","TAXENV","TOT","PC_GDP","A","2021",2.27,
"ISL","TAXENV","ENRG","PC_GDP","A","1994",1.33,
"ISL","TAXENV","ENRG","PC_GDP","A","1995",1.34,
"ISL","TAXENV","ENRG","PC_GDP","A","1996",1.34,
"ISL","TAXENV","ENRG","PC_GDP","A","1997",1.25,
"ISL","TAXENV","ENRG","PC_GDP","A","1998",1.11,
"ISL","TAXENV","ENRG","PC_GDP","A","1999",1.1,
"ISL","TAXENV","ENRG","PC_GDP","A","2000",1.07,
"ISL","TAXENV","ENRG","PC_GDP","A","2001",0.93,
"ISL","TAXENV","ENRG","PC_GDP","A","2002",0.86,
"ISL","TAXENV","ENRG","PC_GDP","A","2003",0.85,
"ISL","TAXENV","ENRG","PC_GDP","A","2004",0.86,
"ISL","TAXENV","ENRG","PC_GDP","A","2005",0.98,
"ISL","TAXENV","ENRG","PC_GDP","A","2006",1.19,
"ISL","TAXENV","ENRG","PC_GDP","A","2007",1.11,
"ISL","TAXENV","ENRG","PC_GDP","A","2008",0.92,
"ISL","TAXENV","ENRG","PC_GDP","A","2009",1.06,
"ISL","TAXENV","ENRG","PC_GDP","A","2010",1.31,
"ISL","TAXENV","ENRG","PC_GDP","A","2011",1.26,
"ISL","TAXENV","ENRG","PC_GDP","A","2012",1.3,
"ISL","TAXENV","ENRG","PC_GDP","A","2013",1.4,
"ISL","TAXENV","ENRG","PC_GDP","A","2014",1.35,
"ISL","TAXENV","ENRG","PC_GDP","A","2015",1.27,
"ISL","TAXENV","ENRG","PC_GDP","A","2016",1.15,
"ISL","TAXENV","ENRG","PC_GDP","A","2017",1.2,
"ISL","TAXENV","ENRG","PC_GDP","A","2018",1.17,
"ISL","TAXENV","ENRG","PC_GDP","A","2019",1.08,
"ISL","TAXENV","ENRG","PC_GDP","A","2020",1.1,
"ISL","TAXENV","ENRG","PC_GDP","A","2021",0.98,
"ISL","TAXENV","TOT","PC_GDP","A","1994",2.92,
"ISL","TAXENV","TOT","PC_GDP","A","1995",2.78,
"ISL","TAXENV","TOT","PC_GDP","A","1996",2.99,
"ISL","TAXENV","TOT","PC_GDP","A","1997",2.93,
"ISL","TAXENV","TOT","PC_GDP","A","1998",3.63,
"ISL","TAXENV","TOT","PC_GDP","A","1999",3.74,
"ISL","TAXENV","TOT","PC_GDP","A","2000",3.5,
"ISL","TAXENV","TOT","PC_GDP","A","2001",2.91,
"ISL","TAXENV","TOT","PC_GDP","A","2002",2.55,
"ISL","TAXENV","TOT","PC_GDP","A","2003",2.82,
"ISL","TAXENV","TOT","PC_GDP","A","2004",2.93,
"ISL","TAXENV","TOT","PC_GDP","A","2005",3.16,
"ISL","TAXENV","TOT","PC_GDP","A","2006",2.87,
"ISL","TAXENV","TOT","PC_GDP","A","2007",2.76,
"ISL","TAXENV","TOT","PC_GDP","A","2008",2.11,
"ISL","TAXENV","TOT","PC_GDP","A","2009",1.93,
"ISL","TAXENV","TOT","PC_GDP","A","2010",2.2,
"ISL","TAXENV","TOT","PC_GDP","A","2011",2.2,
"ISL","TAXENV","TOT","PC_GDP","A","2012",2.28,
"ISL","TAXENV","TOT","PC_GDP","A","2013",2.31,
"ISL","TAXENV","TOT","PC_GDP","A","2014",2.29,
"ISL","TAXENV","TOT","PC_GDP","A","2015",2.25,
"ISL","TAXENV","TOT","PC_GDP","A","2016",2.18,
"ISL","TAXENV","TOT","PC_GDP","A","2017",2.32,
"ISL","TAXENV","TOT","PC_GDP","A","2018",2.22,
"ISL","TAXENV","TOT","PC_GDP","A","2019",1.98,
"ISL","TAXENV","TOT","PC_GDP","A","2020",1.98,
"ISL","TAXENV","TOT","PC_GDP","A","2021",1.79,
"IRL","TAXENV","ENRG","PC_GDP","A","1994",1.81,
"IRL","TAXENV","ENRG","PC_GDP","A","1995",1.68,
"IRL","TAXENV","ENRG","PC_GDP","A","1996",1.68,
"IRL","TAXENV","ENRG","PC_GDP","A","1997",1.64,
"IRL","TAXENV","ENRG","PC_GDP","A","1998",1.62,
"IRL","TAXENV","ENRG","PC_GDP","A","1999",1.55,
"IRL","TAXENV","ENRG","PC_GDP","A","2000",1.38,
"IRL","TAXENV","ENRG","PC_GDP","A","2001",1.18,
"IRL","TAXENV","ENRG","PC_GDP","A","2002",1.23,
"IRL","TAXENV","ENRG","PC_GDP","A","2003",1.21,
"IRL","TAXENV","ENRG","PC_GDP","A","2004",1.33,
"IRL","TAXENV","ENRG","PC_GDP","A","2005",1.3,
"IRL","TAXENV","ENRG","PC_GDP","A","2006",1.22,
"IRL","TAXENV","ENRG","PC_GDP","A","2007",1.14,
"IRL","TAXENV","ENRG","PC_GDP","A","2008",1.2,
"IRL","TAXENV","ENRG","PC_GDP","A","2009",1.34,
"IRL","TAXENV","ENRG","PC_GDP","A","2010",1.5,
"IRL","TAXENV","ENRG","PC_GDP","A","2011",1.57,
"IRL","TAXENV","ENRG","PC_GDP","A","2012",1.5,
"IRL","TAXENV","ENRG","PC_GDP","A","2013",1.52,
"IRL","TAXENV","ENRG","PC_GDP","A","2014",1.44,
"IRL","TAXENV","ENRG","PC_GDP","A","2015",1.18,
"IRL","TAXENV","ENRG","PC_GDP","A","2016",1.15,
"IRL","TAXENV","ENRG","PC_GDP","A","2017",1.01,
"IRL","TAXENV","ENRG","PC_GDP","A","2018",0.96,
"IRL","TAXENV","ENRG","PC_GDP","A","2019",0.83,
"IRL","TAXENV","ENRG","PC_GDP","A","2020",0.71,
"IRL","TAXENV","ENRG","PC_GDP","A","2021",0.72,
"IRL","TAXENV","TOT","PC_GDP","A","1994",3.13,
"IRL","TAXENV","TOT","PC_GDP","A","1995",2.95,
"IRL","TAXENV","TOT","PC_GDP","A","1996",2.99,
"IRL","TAXENV","TOT","PC_GDP","A","1997",2.9,
"IRL","TAXENV","TOT","PC_GDP","A","1998",2.89,
"IRL","TAXENV","TOT","PC_GDP","A","1999",2.92,
"IRL","TAXENV","TOT","PC_GDP","A","2000",2.74,
"IRL","TAXENV","TOT","PC_GDP","A","2001",2.28,
"IRL","TAXENV","TOT","PC_GDP","A","2002",2.27,
"IRL","TAXENV","TOT","PC_GDP","A","2003",2.27,
"IRL","TAXENV","TOT","PC_GDP","A","2004",2.45,
"IRL","TAXENV","TOT","PC_GDP","A","2005",2.48,
"IRL","TAXENV","TOT","PC_GDP","A","2006",2.42,
"IRL","TAXENV","TOT","PC_GDP","A","2007",2.45,
"IRL","TAXENV","TOT","PC_GDP","A","2008",2.3,
"IRL","TAXENV","TOT","PC_GDP","A","2009",2.26,
"IRL","TAXENV","TOT","PC_GDP","A","2010",2.44,
"IRL","TAXENV","TOT","PC_GDP","A","2011",2.45,
"IRL","TAXENV","TOT","PC_GDP","A","2012",2.38,
"IRL","TAXENV","TOT","PC_GDP","A","2013",2.48,
"IRL","TAXENV","TOT","PC_GDP","A","2014",2.39,
"IRL","TAXENV","TOT","PC_GDP","A","2015",1.92,
"IRL","TAXENV","TOT","PC_GDP","A","2016",1.88,
"IRL","TAXENV","TOT","PC_GDP","A","2017",1.68,
"IRL","TAXENV","TOT","PC_GDP","A","2018",1.56,
"IRL","TAXENV","TOT","PC_GDP","A","2019",1.39,
"IRL","TAXENV","TOT","PC_GDP","A","2020",1.18,
"IRL","TAXENV","TOT","PC_GDP","A","2021",1.13,
"ITA","TAXENV","ENRG","PC_GDP","A","1994",2.94,
"ITA","TAXENV","ENRG","PC_GDP","A","1995",3.01,
"ITA","TAXENV","ENRG","PC_GDP","A","1996",2.9,
"ITA","TAXENV","ENRG","PC_GDP","A","1997",2.87,
"ITA","TAXENV","ENRG","PC_GDP","A","1998",2.73,
"ITA","TAXENV","ENRG","PC_GDP","A","1999",2.77,
"ITA","TAXENV","ENRG","PC_GDP","A","2000",2.46,
"ITA","TAXENV","ENRG","PC_GDP","A","2001",2.33,
"ITA","TAXENV","ENRG","PC_GDP","A","2002",2.34,
"ITA","TAXENV","ENRG","PC_GDP","A","2003",2.38,
"ITA","TAXENV","ENRG","PC_GDP","A","2004",2.25,
"ITA","TAXENV","ENRG","PC_GDP","A","2005",2.3,
"ITA","TAXENV","ENRG","PC_GDP","A","2006",2.27,
"ITA","TAXENV","ENRG","PC_GDP","A","2007",2.11,
"ITA","TAXENV","ENRG","PC_GDP","A","2008",1.97,
"ITA","TAXENV","ENRG","PC_GDP","A","2009",2.2,
"ITA","TAXENV","ENRG","PC_GDP","A","2010",2.2,
"ITA","TAXENV","ENRG","PC_GDP","A","2011",2.43,
"ITA","TAXENV","ENRG","PC_GDP","A","2012",2.82,
"ITA","TAXENV","ENRG","PC_GDP","A","2013",2.8,
"ITA","TAXENV","ENRG","PC_GDP","A","2014",2.94,
"ITA","TAXENV","ENRG","PC_GDP","A","2015",2.75,
"ITA","TAXENV","ENRG","PC_GDP","A","2016",2.85,
"ITA","TAXENV","ENRG","PC_GDP","A","2017",2.7,
"ITA","TAXENV","ENRG","PC_GDP","A","2018",2.66,
"ITA","TAXENV","ENRG","PC_GDP","A","2019",2.62,
"ITA","TAXENV","ENRG","PC_GDP","A","2020",2.43,
"ITA","TAXENV","ENRG","PC_GDP","A","2021",2.37,
"ITA","TAXENV","TOT","PC_GDP","A","1994",3.55,
"ITA","TAXENV","TOT","PC_GDP","A","1995",3.58,
"ITA","TAXENV","TOT","PC_GDP","A","1996",3.46,
"ITA","TAXENV","TOT","PC_GDP","A","1997",3.48,
"ITA","TAXENV","TOT","PC_GDP","A","1998",3.33,
"ITA","TAXENV","TOT","PC_GDP","A","1999",3.39,
"ITA","TAXENV","TOT","PC_GDP","A","2000",3.09,
"ITA","TAXENV","TOT","PC_GDP","A","2001",2.96,
"ITA","TAXENV","TOT","PC_GDP","A","2002",2.94,
"ITA","TAXENV","TOT","PC_GDP","A","2003",3,
"ITA","TAXENV","TOT","PC_GDP","A","2004",2.85,
"ITA","TAXENV","TOT","PC_GDP","A","2005",2.91,
"ITA","TAXENV","TOT","PC_GDP","A","2006",2.88,
"ITA","TAXENV","TOT","PC_GDP","A","2007",2.73,
"ITA","TAXENV","TOT","PC_GDP","A","2008",2.58,
"ITA","TAXENV","TOT","PC_GDP","A","2009",2.81,
"ITA","TAXENV","TOT","PC_GDP","A","2010",2.82,
"ITA","TAXENV","TOT","PC_GDP","A","2011",3.07,
"ITA","TAXENV","TOT","PC_GDP","A","2012",3.5,
"ITA","TAXENV","TOT","PC_GDP","A","2013",3.46,
"ITA","TAXENV","TOT","PC_GDP","A","2014",3.6,
"ITA","TAXENV","TOT","PC_GDP","A","2015",3.43,
"ITA","TAXENV","TOT","PC_GDP","A","2016",3.55,
"ITA","TAXENV","TOT","PC_GDP","A","2017",3.38,
"ITA","TAXENV","TOT","PC_GDP","A","2018",3.35,
"ITA","TAXENV","TOT","PC_GDP","A","2019",3.3,
"ITA","TAXENV","TOT","PC_GDP","A","2020",3.1,
"ITA","TAXENV","TOT","PC_GDP","A","2021",3.05,
"JPN","TAXENV","ENRG","PC_GDP","A","1994",0.97,
"JPN","TAXENV","ENRG","PC_GDP","A","1995",0.97,
"JPN","TAXENV","ENRG","PC_GDP","A","1996",0.97,
"JPN","TAXENV","ENRG","PC_GDP","A","1997",0.95,
"JPN","TAXENV","ENRG","PC_GDP","A","1998",0.97,
"JPN","TAXENV","ENRG","PC_GDP","A","1999",1,
"JPN","TAXENV","ENRG","PC_GDP","A","2000",0.98,
"JPN","TAXENV","ENRG","PC_GDP","A","2001",0.99,
"JPN","TAXENV","ENRG","PC_GDP","A","2002",1,
"JPN","TAXENV","ENRG","PC_GDP","A","2003",1.01,
"JPN","TAXENV","ENRG","PC_GDP","A","2004",1,
"JPN","TAXENV","ENRG","PC_GDP","A","2005",0.99,
"JPN","TAXENV","ENRG","PC_GDP","A","2006",0.98,
"JPN","TAXENV","ENRG","PC_GDP","A","2007",0.96,
"JPN","TAXENV","ENRG","PC_GDP","A","2008",0.9,
"JPN","TAXENV","ENRG","PC_GDP","A","2009",0.98,
"JPN","TAXENV","ENRG","PC_GDP","A","2010",0.97,
"JPN","TAXENV","ENRG","PC_GDP","A","2011",0.96,
"JPN","TAXENV","ENRG","PC_GDP","A","2012",0.96,
"JPN","TAXENV","ENRG","PC_GDP","A","2013",0.95,
"JPN","TAXENV","ENRG","PC_GDP","A","2014",0.91,
"JPN","TAXENV","ENRG","PC_GDP","A","2015",0.87,
"JPN","TAXENV","ENRG","PC_GDP","A","2016",0.87,
"JPN","TAXENV","ENRG","PC_GDP","A","2017",0.85,
"JPN","TAXENV","ENRG","PC_GDP","A","2018",0.84,
"JPN","TAXENV","ENRG","PC_GDP","A","2019",0.81,
"JPN","TAXENV","ENRG","PC_GDP","A","2020",0.77,
"JPN","TAXENV","ENRG","PC_GDP","A","2021",0.79,
"JPN","TAXENV","TOT","PC_GDP","A","1994",1.61,
"JPN","TAXENV","TOT","PC_GDP","A","1995",1.62,
"JPN","TAXENV","TOT","PC_GDP","A","1996",1.64,
"JPN","TAXENV","TOT","PC_GDP","A","1997",1.6,
"JPN","TAXENV","TOT","PC_GDP","A","1998",1.62,
"JPN","TAXENV","TOT","PC_GDP","A","1999",1.67,
"JPN","TAXENV","TOT","PC_GDP","A","2000",1.65,
"JPN","TAXENV","TOT","PC_GDP","A","2001",1.66,
"JPN","TAXENV","TOT","PC_GDP","A","2002",1.68,
"JPN","TAXENV","TOT","PC_GDP","A","2003",1.68,
"JPN","TAXENV","TOT","PC_GDP","A","2004",1.66,
"JPN","TAXENV","TOT","PC_GDP","A","2005",1.66,
"JPN","TAXENV","TOT","PC_GDP","A","2006",1.63,
"JPN","TAXENV","TOT","PC_GDP","A","2007",1.6,
"JPN","TAXENV","TOT","PC_GDP","A","2008",1.53,
"JPN","TAXENV","TOT","PC_GDP","A","2009",1.6,
"JPN","TAXENV","TOT","PC_GDP","A","2010",1.52,
"JPN","TAXENV","TOT","PC_GDP","A","2011",1.52,
"JPN","TAXENV","TOT","PC_GDP","A","2012",1.5,
"JPN","TAXENV","TOT","PC_GDP","A","2013",1.46,
"JPN","TAXENV","TOT","PC_GDP","A","2014",1.39,
"JPN","TAXENV","TOT","PC_GDP","A","2015",1.35,
"JPN","TAXENV","TOT","PC_GDP","A","2016",1.35,
"JPN","TAXENV","TOT","PC_GDP","A","2017",1.33,
"JPN","TAXENV","TOT","PC_GDP","A","2018",1.33,
"JPN","TAXENV","TOT","PC_GDP","A","2019",1.28,
"JPN","TAXENV","TOT","PC_GDP","A","2020",1.24,
"JPN","TAXENV","TOT","PC_GDP","A","2021",1.27,
"KOR","TAXENV","ENRG","PC_GDP","A","1994",0.73,
"KOR","TAXENV","ENRG","PC_GDP","A","1995",0.85,
"KOR","TAXENV","ENRG","PC_GDP","A","1996",1.12,
"KOR","TAXENV","ENRG","PC_GDP","A","1997",1.27,
"KOR","TAXENV","ENRG","PC_GDP","A","1998",1.57,
"KOR","TAXENV","ENRG","PC_GDP","A","1999",1.65,
"KOR","TAXENV","ENRG","PC_GDP","A","2000",1.76,
"KOR","TAXENV","ENRG","PC_GDP","A","2001",2.03,
"KOR","TAXENV","ENRG","PC_GDP","A","2002",1.81,
"KOR","TAXENV","ENRG","PC_GDP","A","2003",1.87,
"KOR","TAXENV","ENRG","PC_GDP","A","2004",1.84,
"KOR","TAXENV","ENRG","PC_GDP","A","2005",2.06,
"KOR","TAXENV","ENRG","PC_GDP","A","2006",1.92,
"KOR","TAXENV","ENRG","PC_GDP","A","2007",2.04,
"KOR","TAXENV","ENRG","PC_GDP","A","2008",1.94,
"KOR","TAXENV","ENRG","PC_GDP","A","2009",1.73,
"KOR","TAXENV","ENRG","PC_GDP","A","2010",1.96,
"KOR","TAXENV","ENRG","PC_GDP","A","2011",1.69,
"KOR","TAXENV","ENRG","PC_GDP","A","2012",1.83,
"KOR","TAXENV","ENRG","PC_GDP","A","2013",1.75,
"KOR","TAXENV","ENRG","PC_GDP","A","2014",1.73,
"KOR","TAXENV","ENRG","PC_GDP","A","2015",0.98,
"KOR","TAXENV","ENRG","PC_GDP","A","2016",1.01,
"KOR","TAXENV","TOT","PC_GDP","A","1994",1.66,
